data,session,multiplier,session_ls,win_amount,number,death,Amount,a,w
2024-03-04 19:50:12.695873,6163225,-1,-1,-1,-1,-1,1372539.8,6997,3000
2024-03-04 19:50:15.242956,6163225,1.64,1709571007658,288662.25,12647,11054,2095307.58,6997,3000
2024-03-04 19:50:33.100720,6163227,1.05,1709571025753,25960.52,11900,11805,2031533.61,6997,3000
2024-03-04 19:50:51.051217,6163227,-1,-1,25960.52,11900,11805,711923.2,6997,3000
2024-03-04 19:50:53.613920,6163230,-1,-1,-1,-1,-1,1560740.17,6997,3000
2024-03-04 19:50:56.129172,6163230,1.4,1709571046721,198927.87,11250,10407,1928055.49,6997,3000
2024-03-04 19:51:11.567238,6163233,-1,-1,-1,-1,-1,610640.56,6997,3000
2024-03-04 19:51:16.709745,6163233,2.38,1709571070644,891871.5,10727,7953,1999211.42,6997,3000
2024-03-04 19:51:34.676853,6163233,2.38,1709571070644,891871.5,10727,7953,948855.66,6997,3000
2024-03-04 19:51:37.255054,6163236,-1,-1,-1,-1,-1,1485469.09,6997,3000
2024-03-04 19:51:39.832616,6163236,6.11,1709571101150,5276361.02,11929,2242,2280935.85,6997,3000
2024-03-04 19:52:03.035789,6163236,6.11,1709571101150,5276361.02,11929,2242,148693.65,6997,3000
2024-03-04 19:52:05.597931,6163236,6.11,1709571101150,5276361.02,11929,2242,955462.9,6997,3000
2024-03-04 19:52:08.192399,6163239,5.37,1709571130133,4123215.18,12027,2772,1807033.43,6997,3000
2024-03-04 19:52:33.853320,6163239,5.37,1709571130133,4123215.18,12027,2772,604984.21,6997,3000
2024-03-04 19:52:36.400609,6163244,-1,-1,-1,-1,-1,1127256.27,6997,3000
2024-03-04 19:52:38.981669,6163244,5.78,1709571159783,3573146.74,11269,2276,1618414.12,6997,3000
2024-03-04 19:53:02.005245,6163244,5.78,1709571159783,3573146.74,11269,2276,389969.77,6997,3000
2024-03-04 19:53:04.582957,6163244,-1,-1,3573146.74,11269,2276,822859.51,6997,3000
2024-03-04 19:53:07.130470,6163248,-1,-1,-1,-1,-1,1356566.75,6997,3000
2024-03-04 19:53:09.676139,6163248,7.43,1709571191746,3922460.73,11299,2339,1622447.03,6997,3000
2024-03-04 19:53:32.786508,6163248,7.43,1709571191746,3922460.73,11299,2339,-1,6997,3000
2024-03-04 19:53:35.333597,6163248,7.43,1709571191746,3922460.73,11299,2339,615752.72,6997,3000
2024-03-04 19:53:37.894926,6163250,-1,-1,-1,-1,-1,1018585.32,6997,3000
2024-03-04 19:53:40.460066,6163250,1.01,1709571208042,21168.34,11127,11116,1553915.25,6997,3000
2024-03-04 19:53:50.696584,6163250,1.01,1709571208042,21168.34,11127,11116,182579.1,6997,3000
2024-03-04 19:53:55.972647,6163253,-1,-1,-1,-1,-1,1155338.47,6997,3000
2024-03-04 19:53:58.569190,6163253,1.93,1709571230971,414828.19,9391,7611,1468656.51,6997,3000
2024-03-04 19:54:14.077558,6163253,1.93,1709571230971,414828.19,9391,7611,376366.04,6997,3000
2024-03-04 19:54:16.645841,6163255,-1,-1,-1,-1,-1,1000142.45,6997,3000
2024-03-04 19:54:19.192547,6163255,12.33,1709571268654,4955565.95,10851,585,1550602.02,6997,3000
2024-03-04 19:54:50.105612,6163255,12.33,1709571268654,4955565.95,10851,585,89718.64,6997,3000
2024-03-04 19:54:52.694617,6163255,12.33,1709571268654,4955565.95,10851,585,696963,6997,3000
2024-03-04 19:54:55.223047,6163260,-1,-1,-1,-1,-1,1478011.53,6997,3000
2024-03-04 19:54:57.807014,6163260,1.18,1709571286866,92218.29,12119,11632,1689354.32,6997,3000
2024-03-04 19:55:08.082756,6163260,1.18,1709571286866,92218.29,12119,11632,1689354.32,-1,-1
2024-03-04 19:55:10.675658,6163260,1.18,1709571286866,92218.29,12119,11632,386186.52,6997,3000
2024-03-04 19:55:13.269736,6163263,-1,-1,-1,-1,-1,1014644.27,6997,3000
2024-03-04 19:55:15.833904,6163263,22.46,1709571332858,5179064.94,10451,149,1474702.89,6997,3000
2024-03-04 19:55:54.333015,6163263,22.46,1709571332858,5179064.94,10451,149,135746.48,6997,3000
2024-03-04 19:55:56.911758,6163263,22.46,1709571332858,-1,-1,-1,786217.58,6997,3000
2024-03-04 19:55:59.472690,6163268,-1,-1,-1,-1,-1,1311663.59,6997,3000
2024-03-04 19:56:02.020729,6163268,7.37,1709571364491,4343492.86,11286,1634,1584257.21,6997,3000
2024-03-04 19:56:25.203436,6163268,7.37,1709571364491,4343492.86,11286,1634,-1,6997,3000
2024-03-04 19:56:27.835634,6163268,7.37,1709571364491,4343492.86,11286,1634,555478.74,6997,3000
2024-03-04 19:56:30.406646,6163271,-1,-1,-1,-1,-1,881618.9,6997,3000
2024-03-04 19:56:33.004608,6163271,1.06,1709571381920,3702.57,11052,11043,1527688.98,6997,3000
2024-03-04 19:56:43.278606,6163271,1.06,1709571381920,3702.57,11052,11043,1527688.98,6997,3000
2024-03-04 19:56:45.879400,6163271,1.06,1709571381920,3702.57,11052,11043,364967.07,6997,3000
2024-03-04 19:56:48.463169,6163271,1.06,1709571381920,-1,-1,-1,789355.67,6997,3000
2024-03-04 19:56:51.005680,6163274,3.41,1709571408456,1303481.26,9388,4224,1254236.74,6997,3000
2024-03-04 19:57:09.005180,6163274,3.41,1709571408456,1303481.26,9388,4224,-1,6997,3000
2024-03-04 19:57:11.537978,6163274,3.41,1709571408456,1303481.26,9388,4224,463970.72,6997,3000
2024-03-04 19:57:14.098263,6163277,-1,-1,-1,-1,-1,1151052.56,6997,3000
2024-03-04 19:57:16.644708,6163277,11.44,1709571444716,5181853.08,12001,522,1754460.84,6997,3000
2024-03-04 19:57:45.093802,6163277,11.44,1709571444716,5181853.08,12001,522,-1,6997,3000
2024-03-04 19:57:47.708427,6163282,-1,-1,-1,-1,-1,629779.1,6997,3000
2024-03-04 19:57:55.364674,6163282,2.83,1709571468805,1330575.14,11677,6717,1617636.51,6997,3000
2024-03-04 19:58:10.770435,6163282,2.83,1709571468805,1330575.14,11677,6717,148084.69,6997,3000
2024-03-04 19:58:13.321563,6163282,-1,-1,1330575.14,11677,6717,554793.09,6997,3000
2024-03-04 19:58:15.896545,6163285,6.44,1709571499974,4135722.6,11313,1631,1617427.24,6997,3000
2024-03-04 19:58:41.581821,6163285,6.44,1709571499974,4135722.6,11313,1631,125976.77,6997,3000
2024-03-04 19:58:44.145846,6163285,-1,-1,4135722.6,11313,1631,708909.45,6997,3000
2024-03-04 19:58:46.710409,6163288,3.2,1709571525227,1526858.52,12246,6578,1720802.57,6997,3000
2024-03-04 19:59:07.613550,6163288,3.2,1709571525227,1526858.52,12246,6578,146527.92,6997,3000
2024-03-04 19:59:10.176665,6163288,3.2,1709571525227,-1,-1,-1,947382.74,6997,3000
2024-03-04 19:59:12.738783,6163292,-1,-1,-1,-1,-1,1493481.86,6997,3000
2024-03-04 19:59:15.285539,6163292,2.59,1709571549517,1527748.25,12234,6840,1780120.32,6997,3000
2024-03-04 19:59:30.679326,6163292,2.59,1709571549517,1527748.25,12234,6840,-1,6997,3000
2024-03-04 19:59:33.271123,6163292,2.59,1709571549517,1527748.25,12234,6840,759570.92,6997,3000
2024-03-04 19:59:35.834152,6163294,-1,-1,-1,-1,-1,1210970.35,6997,3000
2024-03-04 19:59:38.363723,6163294,-1,-1,-1,-1,-1,1829306.93,6997,3000
2024-03-04 19:59:40.926428,6163294,2.19,1709571572671,1045338,12516,8571,1845087.35,6997,3000
2024-03-04 19:59:56.253668,6163294,2.19,1709571572671,1045338,12516,8571,76325.88,6997,3000
2024-03-04 19:59:58.816510,6163297,1.94,1709571596253,736700.71,12761,9796,1937733.42,6997,3000
2024-03-04 20:00:19.393412,6163297,1.94,1709571596253,736700.71,12761,9796,578767.59,6997,3000
2024-03-04 20:00:21.942465,6163297,-1,-1,736700.71,12761,9796,993911.69,6997,3000
2024-03-04 20:00:24.488654,6163300,-1,-1,-1,-1,-1,1531433.51,6997,3000
2024-03-04 20:00:27.003500,6163300,4.95,1709571625388,3756630.17,12161,3188,1818224.85,6997,3000
2024-03-04 20:00:47.535334,6163300,4.95,1709571625388,3756630.17,12161,3188,138562.52,6997,3000
2024-03-04 20:00:50.097759,6163300,-1,-1,3756630.17,12161,3188,1112813.24,6997,3000
2024-03-04 20:00:52.662649,6163305,-1,-1,-1,-1,-1,1768103.26,6997,3000
2024-03-04 20:00:55.218922,6163305,1.23,1709571644245,129934.83,13803,13215,1972783.72,6997,3000
2024-03-04 20:01:10.523608,6163305,-1,-1,129934.83,13803,13215,977537.39,6997,3000
2024-03-04 20:01:13.085506,6163307,-1,-1,-1,-1,-1,1498613.99,6997,3000
2024-03-04 20:01:15.615864,6163307,1.07,1709571663340,96017.14,12245,12086,1751474.83,6997,3000
2024-03-04 20:01:28.494453,6163307,-1,-1,96017.14,12245,12086,719381.15,6997,3000
2024-03-04 20:01:31.160122,6163309,-1,-1,-1,-1,-1,1478418.43,6997,3000
2024-03-04 20:01:33.777353,6163309,5.18,1709571693135,3923079.56,11345,2999,1796047.41,6997,3000
2024-03-04 20:01:54.395342,6163309,5.18,1709571693135,3923079.56,11345,2999,-1,6997,3000
2024-03-04 20:01:56.989851,6163313,-1,-1,-1,-1,-1,849749.61,6997,3000
2024-03-04 20:02:02.130335,6163313,-1,-1,-1,-1,-1,2047060.51,6997,3000
2024-03-04 20:02:04.677670,6163313,1.46,1709571713560,249508.59,14004,12968,2047060.51,6997,3000
2024-03-04 20:02:17.473665,6163313,1.46,1709571713560,249508.59,14004,12968,491884.86,6997,3000
2024-03-04 20:02:20.044239,6163313,1.46,1709571713560,-1,-1,-1,965513.11,6997,3000
2024-03-04 20:02:22.601387,6163316,-1,-1,-1,-1,-1,1570590.81,6997,3000
2024-03-04 20:02:25.161661,6163316,1.58,1709571735554,353977.49,12840,11063,1776048.5,6997,3000
2024-03-04 20:02:37.989561,6163316,1.58,1709571735554,353977.49,12840,11063,160775.92,6997,3000
2024-03-04 20:02:43.086324,6163320,-1,-1,-1,-1,-1,1508831.83,6997,3000
2024-03-04 20:02:45.661319,6163320,2.47,1709571759992,1940336.63,12936,7746,2131399.66,6997,3000
2024-03-04 20:03:01.130878,6163320,2.47,1709571759992,1940336.63,12936,7746,-1,6997,3000
2024-03-04 20:03:03.731366,6163320,2.47,1709571759992,1940336.63,12936,7746,735438.98,6997,3000
2024-03-04 20:03:06.316378,6163323,-1,-1,-1,-1,-1,1877428.19,6997,3000
2024-03-04 20:03:08.849062,6163323,-1,-1,-1,-1,-1,2481708.2,6997,3000
2024-03-04 20:03:11.443385,6163323,4.09,1709571787506,3888321.58,14023,4956,2481708.2,6997,3000
2024-03-04 20:03:29.441936,6163323,4.09,1709571787506,3888321.58,14023,4956,184947.08,6997,3000
2024-03-04 20:03:32.006319,6163323,4.09,1709571787506,3888321.58,14023,4956,895675.67,6997,3000
2024-03-04 20:03:34.570845,6163328,-1,-1,-1,-1,-1,1562995.97,6997,3000
2024-03-04 20:03:37.160558,6163328,2.36,1709571811151,1300958,13926,8836,2120845.52,6997,3000
2024-03-04 20:03:52.581287,6163328,2.36,1709571811151,1300958,13926,8836,-1,-1,-1
2024-03-04 20:03:55.164328,6163328,2.36,1709571811151,1300958,13926,8836,547282.01,6997,3000
2024-03-04 20:03:57.772348,6163331,-1,-1,-1,-1,-1,1538802.22,6997,3000
2024-03-04 20:04:00.347627,6163331,1.04,1709571829084,31986.92,13080,12996,2084329.11,6997,3000
2024-03-04 20:04:10.677117,6163331,1.04,1709571829084,31986.92,13080,12996,2084329.11,-1,-1
2024-03-04 20:04:13.285410,6163331,1.04,1709571829084,31986.92,13080,12996,521457.77,6997,3000
2024-03-04 20:04:15.848179,6163333,-1,-1,-1,-1,-1,942967.43,6997,3000
2024-03-04 20:04:18.378787,6163333,2.66,1709571854544,1521419.46,12168,7148,1858032.76,6997,3000
2024-03-04 20:04:38.974377,6163333,2.66,1709571854544,1521419.46,12168,7148,960336.13,6997,3000
2024-03-04 20:04:41.593429,6163336,1.04,1709571872101,-1,-1,-1,2479342.09,6997,3000
2024-03-04 20:04:54.333169,6163336,1.04,1709571872101,-1,-1,-1,2479342.09,6997,3000
2024-03-04 20:04:56.895440,6163336,1.04,1709571872101,-1,-1,-1,978512.18,6997,3000
2024-03-04 20:04:59.457684,6163339,31.16,1709571923860,8426810.17,12870,61,2250783.43,6997,3000
2024-03-04 20:05:45.503556,6163339,31.16,1709571923860,-1,-1,-1,66654.38,6997,3000
2024-03-04 20:05:50.583146,6163344,-1,-1,-1,-1,-1,1587769.68,6997,3000
2024-03-04 20:05:53.130222,6163344,-1,-1,-1,-1,-1,1841566.84,6997,3000
2024-03-04 20:05:55.741174,6163344,1.31,1709571942901,105713.37,12960,12187,1841566.84,6997,3000
2024-03-04 20:06:05.973261,6163344,1.31,1709571942901,105713.37,12960,12187,106019.31,6997,3000
2024-03-04 20:06:11.102720,6163347,1.17,1709571962223,49331.38,11677,11450,1738460.35,6997,3000
2024-03-04 20:06:23.925522,6163347,1.17,1709571962223,49331.38,11677,11450,1738460.35,6997,3000
2024-03-04 20:06:26.504290,6163347,1.17,1709571962223,49331.38,11677,11450,560959.67,6997,3000
2024-03-04 20:06:29.068362,6163348,1.33,1709571982733,204981.41,10984,10097,1838948.42,6997,3000
2024-03-04 20:06:44.539419,6163348,1.33,1709571982733,204981.41,10984,10097,-1,6997,3000
2024-03-04 20:06:47.098441,6163348,1.33,1709571982733,204981.41,10984,10097,576273.43,6997,3000
2024-03-04 20:06:49.644067,6163351,-1,-1,-1,-1,-1,1105180.18,6997,3000
2024-03-04 20:06:52.275273,6163351,2.58,1709572007362,1807422.33,11200,5968,1839141,6997,3000
2024-03-04 20:07:10.286573,6163351,2.58,1709572007362,1807422.33,11200,5968,429133.55,6997,3000
2024-03-04 20:07:12.832079,6163351,2.58,1709572007362,1807422.33,11200,5968,1084128.4,6997,3000
2024-03-04 20:07:15.411555,6163354,2.62,1709572031597,2388999.49,12265,5798,2170738.39,6997,3000
2024-03-04 20:07:33.442900,6163354,2.62,1709572031597,2388999.49,12265,5798,89175.13,6997,3000
2024-03-04 20:07:35.995210,6163354,2.62,1709572031597,2388999.49,12265,5798,781284.13,6997,3000
2024-03-04 20:07:38.641869,6163357,-1,-1,-1,-1,-1,1562016.02,6997,3000
2024-03-04 20:07:41.333423,6163357,4.33,1709572059289,3940158.46,13004,3489,2315334.59,6997,3000
2024-03-04 20:07:59.936385,6163357,4.33,1709572059289,3940158.46,13004,3489,-1,-1,-1
2024-03-04 20:08:02.631155,6163357,4.33,1709572059289,3940158.46,13004,3489,498922.66,6997,3000
2024-03-04 20:08:05.308184,6163360,-1,-1,-1,-1,-1,1321369.14,6997,3000
2024-03-04 20:08:07.996858,6163360,1.04,1709572076581,17984.82,12743,12666,1966799.4,6997,3000
2024-03-04 20:08:21.364124,6163360,1.04,1709572076581,17984.82,12743,12666,482766.87,6997,3000
2024-03-04 20:08:24.192739,6163363,-1,-1,-1,-1,-1,1239745.72,6997,3000
2024-03-04 20:08:27.301587,6163363,1.37,1709572097443,173006.81,11579,10637,1727114.03,6997,3000
2024-03-04 20:08:43.856669,6163366,1.27,1709572117247,187268.86,11284,10473,1751135.63,6997,3000
2024-03-04 20:09:01.441731,6163366,1.27,1709572117247,187268.86,11284,10473,118165.92,6997,3000
2024-03-04 20:09:04.377223,6163369,-1,-1,-1,-1,-1,864370.63,6997,3000
2024-03-04 20:09:12.989060,6163369,2.41,1709572141277,1620676.63,11338,6840,1914648.72,6997,3000
2024-03-04 20:09:29.861353,6163372,-1,-1,-1,-1,-1,155989.28,6997,3000
2024-03-04 20:09:38.640441,6163372,2.45,1709572165135,2556918.81,13071,6661,2499886.76,6997,3000
2024-03-04 20:10:01.363238,6163374,2.92,1709572190082,2284070.36,12676,5620,2213392.77,6997,3000
2024-03-04 20:10:35.501392,6163378,1.31,1709572209647,183602.63,12575,11716,2149055.03,6997,3000
2024-03-04 20:11:03.801821,6163379,2.89,1709572235026,1635162.81,11076,5703,1841244.18,6997,3000
2024-03-04 20:11:24.193792,6163379,2.89,1709572235026,1635162.81,11076,5703,885343.2,6996,3000
2024-03-04 20:11:29.947240,6163379,-1,-1,1635162.81,11076,5703,885343.2,6996,3000
,6163436,1.24,1709572701124,193884.38,13611,12844,-1,-1,-1
2024-03-04 20:18:48.777809,6163438,3.3,1709572727897,2956444.38,13278,5507,2129636.96,6997,3000
2024-03-04 20:19:17.881051,6163442,1.21,1709572747333,132867.72,12930,12298,2129748.19,6997,3000
2024-03-04 20:19:31.159771,6163442,1.21,1709572747333,132867.72,12930,12298,652933.82,6997,3000
2024-03-04 20:19:33.701932,6163444,-1,-1,-1,-1,-1,1165913.09,6997,3000
2024-03-04 20:19:36.351842,6163444,-1,-1,300036.83,12784,11605,2205340.76,6997,3000
2024-03-04 20:19:57.441049,6163444,-1,-1,300036.83,12784,11605,-1,-1,-1
2024-03-04 20:19:59.992833,6163447,7.69,1709572820218,42981.42,359,258,-1,-1,-1
2024-03-04 20:20:45.199782,6163447,7.69,1709572820218,42981.42,359,258,-1,-1,-1
2024-03-04 20:20:52.853044,6163447,7.69,1709572820218,42981.42,359,258,-1,-1,-1
2024-03-04 20:20:58.006858,6163447,7.69,1709572820218,42981.42,359,258,233.71,6987,3000
2024-03-04 20:21:05.614745,6163447,7.69,1709572820218,42981.42,359,258,233.71,6987,3000
2024-03-04 20:21:08.174887,6163447,-1,-1,42981.42,359,258,233.71,6987,3000
2024-03-04 20:21:10.746772,6163451,4.12,1709572864039,-1,-1,-1,281.69,6987,3000
2024-03-04 20:21:26.078777,6163451,4.12,1709572864039,-1,-1,-1,281.69,6987,3000
2024-03-04 20:21:33.907874,6163451,4.12,1709572864039,-1,-1,-1,281.69,-1,-1
2024-03-04 20:21:36.449890,6163451,4.12,1709572864039,-1,-1,-1,281.69,-1,-1
2024-03-04 20:21:38.986908,6163454,-1,-1,-1,-1,-1,2495.01,6993,3000
2024-03-04 20:21:44.066891,6163454,-1,-1,-1,-1,-1,19150.98,6993,3000
2024-03-04 20:21:49.167791,6163454,3.61,1709572903860,11836.66,192,178,20175.35,6993,3000
2024-03-04 20:22:07.076859,-1,-1,-1,-1,-1,-1,-1,-1,-1
2024-03-04 20:22:19.841904,6163457,1.19,1709572927994,-1,-1,-1,276024.07,6991,3000
2024-03-04 20:22:30.046719,6163457,1.19,1709572927994,-1,-1,-1,276024.07,-1,-1
2024-03-04 20:22:35.133767,6163457,1.19,1709572927994,-1,-1,-1,276024.07,-1,-1
2024-03-04 20:22:42.773658,6163457,1.19,1709572927994,-1,-1,-1,276024.07,6991,3000
2024-03-04 20:22:45.316666,6163459,7.97,1709572974603,26471.99,185,52,17091.92,6991,3000
2024-03-04 20:23:15.976801,6163459,7.97,1709572974603,26471.99,185,52,-1,-1,-1
2024-03-04 20:23:23.606764,6163464,1.14,1709572996671,-1,-1,-1,1124307.8,6977,3000
2024-03-04 20:23:51.611767,6163467,1.12,1709573020528,38743.24,10558,10368,1673353.04,6997,3000
2024-03-04 20:24:01.837605,6163467,1.12,1709573020528,38743.24,10558,10368,-1,6991,3000
2024-03-04 20:24:06.940868,6163469,-1,-1,-1,-1,-1,904296.55,6991,3000
2024-03-04 20:24:09.498859,6163469,3.89,1709573048048,2742295.02,10075,3303,1607459.06,6991,3000
2024-03-04 20:24:35.030791,6163473,-1,-1,-1,-1,-1,1573632.91,6997,3000
2024-03-04 20:24:37.652717,6163473,2.95,1709573072857,2364530.41,12241,5227,1853202.85,6997,3000
2024-03-04 20:24:55.614584,6163473,2.95,1709573072857,2364530.41,12241,5227,462580.34,6997,3000
2024-03-04 20:24:58.158066,6163473,-1,-1,2364530.41,12241,5227,1049736.48,6997,3000
2024-03-04 20:25:00.697606,6163475,-1,-1,-1,-1,-1,1694208,6997,3000
2024-03-04 20:25:03.253529,6163475,1.2,1709573091994,128960.32,12206,11600,2004214.18,6997,3000
2024-03-04 20:25:13.415760,6163475,1.2,1709573091994,128960.32,12206,11600,-1,6997,3000
2024-03-04 20:25:18.528626,6163478,-1,-1,-1,-1,-1,1086849.33,6997,3000
2024-03-04 20:25:21.056612,6163478,2.8,1709573117417,1815540.8,11217,5640,1846840.84,6997,3000
2024-03-04 20:25:41.436630,6163478,2.8,1709573117417,1815540.8,11217,5640,717595.89,6997,3000
2024-03-04 20:25:43.962582,6163482,3.72,1709573144214,3134289.1,12446,4159,2098395.19,6997,3000
2024-03-04 20:26:09.449590,6163485,1.37,1709573164190,216177.01,12384,11256,1959548.1,4349,3000
2024-03-04 20:26:27.296558,6163485,1.37,1709573164190,216177.01,12384,11256,453302.16,6996,3000
2024-03-04 20:26:29.850666,6163485,1.37,1709573164190,216177.01,12384,11256,905375.09,6996,3000
2024-03-04 20:26:32.398646,6163488,4.43,1709573192783,3317646.05,11992,3083,1799132.7,6996,3000
2024-03-04 20:26:55.426714,6163488,4.43,1709573192783,3317646.05,11992,3083,461918.2,6997,3000
2024-03-04 20:26:57.966572,6163491,-1,-1,-1,-1,-1,936711.75,6997,3000
2024-03-04 20:27:03.065757,6163491,1.22,1709573211543,187142.86,12592,11902,1997639,6997,3000
2024-03-04 20:27:15.797731,6163491,1.22,1709573211543,187142.86,12592,11902,762328.79,6997,3000
2024-03-04 20:27:18.356545,6163493,-1,-1,-1,-1,-1,1250345,6997,3000
2024-03-04 20:27:20.902597,6163493,1.08,1709573230126,44858.94,12358,12181,1875545.96,6997,3000
2024-03-04 20:27:31.154463,6163493,1.08,1709573230126,44858.94,12358,12181,1875545.96,-1,-1
2024-03-04 20:27:33.704693,6163493,1.08,1709573230126,44858.94,12358,12181,1875545.96,6997,3000
2024-03-04 20:27:36.244572,6163496,-1,-1,-1,-1,-1,920853.29,6997,3000
2024-03-04 20:27:38.802762,6163496,2.53,1709573254687,1702536.61,11594,6772,1917015.24,6997,3000
2024-03-04 20:27:56.713887,6163496,2.53,1709573254687,1702536.61,11594,6772,134913.91,6997,3000
2024-03-04 20:27:59.257592,6163496,2.53,1709573254687,1702536.61,11594,6772,995587.8,6997,3000
2024-03-04 20:28:01.821915,6163500,-1,-1,-1,-1,-1,1665960.82,6997,3000
2024-03-04 20:28:04.370680,6163502,3.29,1709573300274,3012957.76,11751,4674,2064782.72,6997,3000
2024-03-04 20:28:42.575705,6163502,3.29,1709573300274,3012957.76,11751,4674,557047.63,6997,3000
2024-03-04 20:28:45.116565,6163502,3.29,1709573300274,3012957.76,11751,4674,1035162.94,6997,3000
2024-03-04 20:28:47.651504,6163506,-1,-1,-1,-1,-1,1809043.95,6997,3000
2024-03-04 20:28:50.202490,6163506,1.8,1709573322054,642541.88,12175,9663,2149247.51,6997,3000
2024-03-04 20:29:03.010736,6163506,1.8,1709573322054,642541.88,12175,9663,-1,-1,-1
2024-03-04 20:29:05.568508,6163509,1.89,1709573344734,613978.32,11931,9194,2074715.98,6997,3000
2024-03-04 20:29:28.496843,6163509,1.89,1709573344734,-1,-1,-1,653900.52,6997,3000
2024-03-04 20:29:33.600515,6163511,1.68,1709573366744,563844.79,11958,9725,2328773.66,6997,3000
2024-03-04 20:29:53.942659,6163515,1.19,1709573386132,98751.62,11266,10684,2089871.61,6997,3000
2024-03-04 20:30:11.786512,6163515,1.19,1709573386132,-1,-1,-1,1013344.38,6997,3000
2024-03-04 20:30:14.314662,6163517,1.35,1709573406803,243641.32,10463,9407,2046957.83,6997,3000
2024-03-04 20:30:29.713439,6163517,1.35,1709573406803,243641.32,10463,9407,475171.4,6997,3000
2024-03-04 20:30:32.263609,6163517,1.35,1709573406803,-1,-1,-1,922365.98,6997,3000
2024-03-04 20:30:34.808539,6163520,-1,-1,-1,-1,-1,1595779.14,6997,3000
2024-03-04 20:30:37.343679,6163520,25.45,1709573454668,6768965.27,10142,468,2009182.25,6997,3000
2024-03-04 20:31:15.627571,6163520,25.45,1709573454668,6768965.27,10142,468,79624.77,6997,3000
2024-03-04 20:31:18.176604,6163520,25.45,1709573454668,-1,-1,-1,611333.43,6997,3000
2024-03-04 20:31:20.738436,6163525,-1,-1,-1,-1,-1,1112229.99,6997,3000
2024-03-04 20:31:23.276491,6163525,2.33,1709573477610,1415978.33,11315,6827,1800131.29,6997,3000
2024-03-04 20:31:46.181468,6163527,5.49,1709573507193,3602220.29,10380,1616,1657281.15,6997,3000
2024-03-04 20:32:09.243563,6163527,5.49,1709573507193,3602220.29,10380,1616,331629.32,6997,3000
2024-03-04 20:32:14.363657,6163531,-1,-1,-1,-1,-1,1271127.02,6997,3000
2024-03-04 20:32:16.908376,6163531,1.17,1709573525608,64767.82,10823,10269,1586077.76,6997,3000
2024-03-04 20:32:27.087507,6163531,1.17,1709573525608,64767.82,10823,10269,1586077.76,6997,3000
2024-03-04 20:32:29.621873,6163534,-1,-1,-1,-1,-1,430460.1,6997,3000
2024-03-04 20:32:34.720489,6163534,1.73,1709573547724,325865.51,9481,7316,1369567.58,6997,3000
2024-03-04 20:32:50.028450,6163534,-1,-1,325865.51,9481,7316,79907.23,6997,3000
2024-03-04 20:32:55.120435,6163536,-1,-1,-1,-1,-1,1355810.17,6997,3000
2024-03-04 20:32:57.682711,6163536,-1,-1,-1,-1,-1,1741797.91,6997,3000
2024-03-04 20:33:00.260562,6163536,15.61,1709573588207,4998873.52,10604,453,1741797.91,6997,3000
2024-03-04 20:33:36.059474,6163539,2.38,1709573611315,1169239.63,11343,6233,1535022.4,6997,3000
2024-03-04 20:33:56.475388,6163539,-1,-1,1169239.63,11343,6233,678998.44,6997,3000
2024-03-04 20:33:59.030414,6163543,-1,-1,-1,-1,-1,1149773.63,6997,3000
2024-03-04 20:34:01.590576,6163543,-1,-1,-1,-1,-1,1495093.54,6997,3000
2024-03-04 20:34:04.138454,6163543,1.79,1709573633214,543993.08,10387,7411,1495093.54,6997,3000
2024-03-04 20:34:14.334434,6163543,1.79,1709573633214,543993.08,10387,7411,-1,6997,3000
2024-03-04 20:34:19.457316,6163545,-1,-1,-1,-1,-1,862681.3,6997,3000
2024-03-04 20:34:22.011512,6163545,2.28,1709573656773,1199461.82,10397,5749,1536383.31,6997,3000
2024-03-04 20:34:39.854598,6163545,2.28,1709573656773,1199461.82,10397,5749,474897.05,6997,3000
2024-03-04 20:34:42.407500,6163547,-1,-1,-1,-1,-1,946981.33,6997,3000
2024-03-04 20:34:44.959353,6163547,1.77,1709573678548,393821.91,11726,9463,1770005.37,6997,3000
2024-03-04 20:35:02.784506,6163547,1.77,1709573678548,393821.91,11726,9463,618837.07,6997,3000
2024-03-04 20:35:05.319358,6163550,1.57,1709573699870,337764.54,11597,9381,1823216.25,6997,3000
2024-03-04 20:35:25.682355,6163550,-1,-1,337764.54,11597,9381,865679.92,6997,3000
2024-03-04 20:35:28.231579,6163553,-1,-1,-1,-1,-1,1422458.53,6997,3000
2024-03-04 20:35:30.785379,6163553,4.88,1709573729180,3957104.63,11228,2292,1822889.26,6997,3000
2024-03-04 20:35:51.685315,6163553,4.88,1709573729180,3957104.63,11228,2292,405091.31,6997,3000
2024-03-04 20:35:54.327329,6163553,-1,-1,3957104.63,11228,2292,881127.06,6997,3000
2024-03-04 20:35:56.997406,6163557,-1,-1,-1,-1,-1,1479820.22,6997,3000
2024-03-04 20:35:59.628590,6163557,1.04,1709573746322,-1,-1,-1,1820095.5,6997,3000
2024-03-04 20:36:07.708311,6163557,1.04,1709573746322,-1,-1,-1,1820095.5,6997,3000
2024-03-04 20:36:10.319691,6163557,1.04,1709573746322,-1,-1,-1,429449.99,6997,3000
2024-03-04 20:36:12.992314,6163559,-1,-1,-1,-1,-1,1139315.31,6997,3000
2024-03-04 20:36:15.625321,6163559,-1,-1,-1,-1,-1,1663541.29,6997,3000
